chr	len	B	pop	superpop	cMmb	B_full	mType
chr17	83257441	0.547073402802293	GBR	EUR	1.09416082773769	0.442627460168522	TV (CpG-)
chr18	80373285	0.413941412921919	GBR	EUR	1.08202153623615	0.442627460168522	TV (CpG-)
chr19	58617616	0.54063285933799	GBR	EUR	1.54181814894015	0.442627460168522	TV (CpG-)
chr20	64444167	0.550199919428146	GBR	EUR	1.10010929635428	0.442627460168522	TV (CpG-)
chr21	46709983	0.411672446161312	GBR	EUR	1.47651371420045	0.442627460168522	TV (CpG-)
chr22	50818468	0.612249806738735	GBR	EUR	1.40080382666057	0.442627460168522	TV (CpG-)
chr1	248956422	0.504938270304071	GIH	SAS	0.705848507070733	0.458447415080457	TV (CpG-)
chr2	242193529	0.437391375201767	GIH	SAS	0.680540435015277	0.458447415080457	TV (CpG-)
chr3	198295559	0.41178522528214	GIH	SAS	0.725265951801922	0.458447415080457	TV (CpG-)
chr4	190214555	0.443395728947637	GIH	SAS	0.722757033670569	0.458447415080457	TV (CpG-)
chr5	181538259	0.438119926127411	GIH	SAS	0.69991052261401	0.458447415080457	TV (CpG-)
chr6	170805979	0.457849035841003	GIH	SAS	0.748152848367625	0.458447415080457	TV (CpG-)
chr7	159345973	0.467551983895094	GIH	SAS	0.763660907775178	0.458447415080457	TV (CpG-)
chr8	145138636	0.433778560068924	GIH	SAS	0.804188624391191	0.458447415080457	TV (CpG-)
chr9	138394717	0.430763668888614	GIH	SAS	0.965789949880657	0.458447415080457	TV (CpG-)
chr10	133797422	0.484401112182681	GIH	SAS	0.831520094350466	0.458447415080457	TV (CpG-)
chr11	135086622	0.493016270786731	GIH	SAS	0.763956870955731	0.458447415080457	TV (CpG-)
chr12	133275309	0.437911457818786	GIH	SAS	0.77492878653119	0.458447415080457	TV (CpG-)
chr13	114364328	0.431164724730603	GIH	SAS	0.823184606952526	0.458447415080457	TV (CpG-)
chr14	107043718	0.425677428707944	GIH	SAS	0.88569545801553	0.458447415080457	TV (CpG-)
chr15	101991189	0.412950353414134	GIH	SAS	1.02063604900284	0.458447415080457	TV (CpG-)
chr16	90338345	0.515036000697652	GIH	SAS	0.99091512554272	0.458447415080457	TV (CpG-)
chr17	83257441	0.53523938504709	GIH	SAS	0.966303563903577	0.458447415080457	TV (CpG-)
chr18	80373285	0.428706126120055	GIH	SAS	0.992061589255793	0.458447415080457	TV (CpG-)
chr19	58617616	0.575842326205084	GIH	SAS	1.36918449531833	0.458447415080457	TV (CpG-)
chr20	64444167	0.538540791916417	GIH	SAS	0.985587876911176	0.458447415080457	TV (CpG-)
chr21	46709983	0.433052521897577	GIH	SAS	1.20337626631694	0.458447415080457	TV (CpG-)
chr22	50818468	0.585788269346449	GIH	SAS	1.24821538655767	0.458447415080457	TV (CpG-)
chr1	248956422	0.566270542220143	GWD	AFR	0.685873429812778	0.517083067095893	TV (CpG-)
chr2	242193529	0.502407708968218	GWD	AFR	0.677231128581844	0.517083067095893	TV (CpG-)
chr3	198295559	0.471253008591975	GWD	AFR	0.686215034001055	0.517083067095893	TV (CpG-)
chr4	190214555	0.498904836417454	GWD	AFR	0.699769020784417	0.517083067095893	TV (CpG-)
chr5	181538259	0.482625037149322	GWD	AFR	0.689500524576792	0.517083067095893	TV (CpG-)
chr6	170805979	0.48657471970152	GWD	AFR	0.711812718876938	0.517083067095893	TV (CpG-)
chr7	159345973	0.485444755809254	GWD	AFR	0.752453268005282	0.517083067095893	TV (CpG-)
chr8	145138636	0.49987589405664	GWD	AFR	0.776048465354148	0.517083067095893	TV (CpG-)
chr9	138394717	0.454191241274795	GWD	AFR	0.873721246472109	0.517083067095893	TV (CpG-)
chr10	133797422	0.538489444015581	GWD	AFR	0.80308053791564	0.517083067095893	TV (CpG-)
chr11	135086622	0.571645276452369	GWD	AFR	0.729599897225581	0.517083067095893	TV (CpG-)
chr12	133275309	0.4864373702626	GWD	AFR	0.76103973261274	0.517083067095893	TV (CpG-)
chr13	114364328	0.451510029794436	GWD	AFR	0.79472012615397	0.517083067095893	TV (CpG-)
chr14	107043718	0.50113569844575	GWD	AFR	0.831367320120222	0.517083067095893	TV (CpG-)
chr15	101991189	0.483783151522424	GWD	AFR	1.0374278777855	0.517083067095893	TV (CpG-)
chr16	90338345	0.600343131798947	GWD	AFR	0.936053290529885	0.517083067095893	TV (CpG-)
chr17	83257441	0.636451600971538	GWD	AFR	1.03642330110167	0.517083067095893	TV (CpG-)
chr18	80373285	0.502672863635552	GWD	AFR	0.968258174094833	0.517083067095893	TV (CpG-)
chr19	58617616	0.679301145774577	GWD	AFR	1.20009875525395	0.517083067095893	TV (CpG-)
chr20	64444167	0.671121652493356	GWD	AFR	1.02984833889231	0.517083067095893	TV (CpG-)
chr21	46709983	0.507831171451374	GWD	AFR	1.18783744394654	0.517083067095893	TV (CpG-)
chr22	50818468	0.743103715500415	GWD	AFR	1.25580222976062	0.517083067095893	TV (CpG-)
chr1	248956422	0.447167127354958	IBS	EUR	0.659802753623169	0.440584015150379	TV (CpG-)
chr2	242193529	0.422056023367596	IBS	EUR	0.652269195633069	0.440584015150379	TV (CpG-)
chr3	198295559	0.406720633819883	IBS	EUR	0.678233790887935	0.440584015150379	TV (CpG-)
chr4	190214555	0.418303555770656	IBS	EUR	0.685153357719575	0.440584015150379	TV (CpG-)
chr5	181538259	0.407199447551493	IBS	EUR	0.666531399376611	0.440584015150379	TV (CpG-)
chr6	170805979	0.439062622024845	IBS	EUR	0.694043077081534	0.440584015150379	TV (CpG-)
chr7	159345973	0.45242991374443	IBS	EUR	0.732703239035503	0.440584015150379	TV (CpG-)
chr8	145138636	0.427730874178352	IBS	EUR	0.756043799788503	0.440584015150379	TV (CpG-)
chr9	138394717	0.414492537568401	IBS	EUR	0.949658999574992	0.440584015150379	TV (CpG-)
chr10	133797422	0.463625935236002	IBS	EUR	0.78824846368499	0.440584015150379	TV (CpG-)
chr11	135086622	0.478874030658749	IBS	EUR	0.729612596414053	0.440584015150379	TV (CpG-)
chr12	133275309	0.435125296344522	IBS	EUR	0.720772005262375	0.440584015150379	TV (CpG-)
chr13	114364328	0.412971270911839	IBS	EUR	0.777551818063019	0.440584015150379	TV (CpG-)
chr14	107043718	0.439502107064739	IBS	EUR	0.827328529635653	0.440584015150379	TV (CpG-)
chr15	101991189	0.388077109555744	IBS	EUR	0.979822309068371	0.440584015150379	TV (CpG-)
chr16	90338345	0.462339085620789	IBS	EUR	0.939320232819862	0.440584015150379	TV (CpG-)
chr17	83257441	0.567046478286641	IBS	EUR	0.967874852266942	0.440584015150379	TV (CpG-)
chr18	80373285	0.418359067554222	IBS	EUR	0.921355715230364	0.440584015150379	TV (CpG-)
chr19	58617616	0.547238452526627	IBS	EUR	1.29152882646731	0.440584015150379	TV (CpG-)
chr20	64444167	0.534910196212031	IBS	EUR	0.945271313354318	0.440584015150379	TV (CpG-)
chr21	46709983	0.432630907133399	IBS	EUR	1.19052619309013	0.440584015150379	TV (CpG-)
chr22	50818468	0.587466770122739	IBS	EUR	1.15957602448397	0.440584015150379	TV (CpG-)
chr1	248956422	0.492147046223784	ITU	SAS	0.741655234282594	0.451308509331326	TV (CpG-)
chr2	242193529	0.424748793140402	ITU	SAS	0.728261578225165	0.451308509331326	TV (CpG-)
chr3	198295559	0.40606457831185	ITU	SAS	0.777723985628557	0.451308509331326	TV (CpG-)
chr4	190214555	0.431939307046686	ITU	SAS	0.745592461638403	0.451308509331326	TV (CpG-)
chr5	181538259	0.427187551300913	ITU	SAS	0.751231430139499	0.451308509331326	TV (CpG-)
chr6	170805979	0.45664540411553	ITU	SAS	0.757211182520513	0.451308509331326	TV (CpG-)
chr7	159345973	0.475943802902922	ITU	SAS	0.832519641707935	0.451308509331326	TV (CpG-)
chr8	145138636	0.418320701042322	ITU	SAS	0.835432512920971	0.451308509331326	TV (CpG-)
chr9	138394717	0.432462901121625	ITU	SAS	1.08112757911906	0.451308509331326	TV (CpG-)
chr10	133797422	0.49727331558564	ITU	SAS	0.942653981078954	0.451308509331326	TV (CpG-)
chr11	135086622	0.470123834658185	ITU	SAS	0.811286929594381	0.451308509331326	TV (CpG-)
chr12	133275309	0.450099914077439	ITU	SAS	0.820642658487224	0.451308509331326	TV (CpG-)
chr13	114364328	0.404577188224036	ITU	SAS	0.830562664902976	0.451308509331326	TV (CpG-)
chr14	107043718	0.417971168835921	ITU	SAS	0.930949117544956	0.451308509331326	TV (CpG-)
chr15	101991189	0.382085878589878	ITU	SAS	1.11851767830206	0.451308509331326	TV (CpG-)
chr16	90338345	0.485980625511206	ITU	SAS	1.05658603962611	0.451308509331326	TV (CpG-)
chr17	83257441	0.571513059401309	ITU	SAS	1.03626805547032	0.451308509331326	TV (CpG-)
chr18	80373285	0.408943577337576	ITU	SAS	0.983295827278935	0.451308509331326	TV (CpG-)
chr19	58617616	0.575689497836182	ITU	SAS	1.45610160823413	0.451308509331326	TV (CpG-)
chr20	64444167	0.542696708188068	ITU	SAS	1.0594077711155	0.451308509331326	TV (CpG-)
chr21	46709983	0.427324712958753	ITU	SAS	1.26097030669851	0.451308509331326	TV (CpG-)
chr22	50818468	0.597720193925167	ITU	SAS	1.29145774124546	0.451308509331326	TV (CpG-)
chr1	248956422	0.275013514124152	JPT	EAS	0.833225564331963	0.379953930442757	TV (CpG-)
chr2	242193529	0.325047268149955	JPT	EAS	0.79613981094385	0.379953930442757	TV (CpG-)
chr3	198295559	0.364840618371002	JPT	EAS	0.824804399535251	0.379953930442757	TV (CpG-)
chr4	190214555	0.380430259432259	JPT	EAS	0.797024589014364	0.379953930442757	TV (CpG-)
chr5	181538259	0.390155805126942	JPT	EAS	0.784622135661901	0.379953930442757	TV (CpG-)
chr6	170805979	0.394936000938647	JPT	EAS	0.817964334101358	0.379953930442757	TV (CpG-)
chr7	159345973	0.38241175235448	JPT	EAS	0.846992748354609	0.379953930442757	TV (CpG-)
chr8	145138636	0.384665358570322	JPT	EAS	0.911311243033353	0.379953930442757	TV (CpG-)
chr9	138394717	0.387164061068812	JPT	EAS	1.47199395306511	0.379953930442757	TV (CpG-)
chr10	133797422	0.422546935571272	JPT	EAS	0.92685017215048	0.379953930442757	TV (CpG-)
chr11	135086622	0.448550611726906	JPT	EAS	0.853475265188032	0.379953930442757	TV (CpG-)
chr12	133275309	0.399980567826802	JPT	EAS	0.913403347869795	0.379953930442757	TV (CpG-)
chr13	114364328	0.361034470131781	JPT	EAS	0.893443753980605	0.379953930442757	TV (CpG-)
chr14	107043718	0.371442812899868	JPT	EAS	1.02503550480701	0.379953930442757	TV (CpG-)
chr15	101991189	0.336353483133824	JPT	EAS	1.20538348771676	0.379953930442757	TV (CpG-)
chr16	90338345	0.425141984393985	JPT	EAS	1.26038117101931	0.379953930442757	TV (CpG-)
chr17	83257441	0.475537417942966	JPT	EAS	1.1672175896796	0.379953930442757	TV (CpG-)
chr18	80373285	0.368863203186155	JPT	EAS	1.13456425037273	0.379953930442757	TV (CpG-)
chr19	58617616	0.46223704809141	JPT	EAS	1.53604787995079	0.379953930442757	TV (CpG-)
chr20	64444167	0.437604733154034	JPT	EAS	1.10972080835164	0.379953930442757	TV (CpG-)
chr21	46709983	0.389239640159756	JPT	EAS	1.32724318799449	0.379953930442757	TV (CpG-)
chr22	50818468	0.517143534865166	JPT	EAS	1.44537543290762	0.379953930442757	TV (CpG-)
chr1	248956422	0.388314854087269	KHV	EAS	0.798521279978373	0.410800584513531	TV (CpG-)
chr2	242193529	0.374758556353294	KHV	EAS	0.744817240233158	0.410800584513531	TV (CpG-)
chr3	198295559	0.366240567208173	KHV	EAS	0.779796644394685	0.410800584513531	TV (CpG-)
chr4	190214555	0.395749983337475	KHV	EAS	0.751104168065087	0.410800584513531	TV (CpG-)
chr5	181538259	0.400407709539269	KHV	EAS	0.727278806225386	0.410800584513531	TV (CpG-)
chr6	170805979	0.424964576211053	KHV	EAS	0.812929849441933	0.410800584513531	TV (CpG-)
chr7	159345973	0.416257594321638	KHV	EAS	0.840398123302448	0.410800584513531	TV (CpG-)
chr8	145138636	0.403833356101948	KHV	EAS	0.838860208106619	0.410800584513531	TV (CpG-)
chr9	138394717	0.391538952896589	KHV	EAS	1.04764786008654	0.410800584513531	TV (CpG-)
chr10	133797422	0.442820831630813	KHV	EAS	0.966419857182792	0.410800584513531	TV (CpG-)
chr11	135086622	0.452855955467905	KHV	EAS	0.817565138549592	0.410800584513531	TV (CpG-)
chr12	133275309	0.420496319457265	KHV	EAS	0.844506190048353	0.410800584513531	TV (CpG-)
chr13	114364328	0.395151649509116	KHV	EAS	0.869521268559079	0.410800584513531	TV (CpG-)
chr14	107043718	0.414651510700341	KHV	EAS	0.920241417248098	0.410800584513531	TV (CpG-)
chr15	101991189	0.383386471614788	KHV	EAS	1.13780298902013	0.410800584513531	TV (CpG-)
chr16	90338345	0.455130381613981	KHV	EAS	1.32817707149228	0.410800584513531	TV (CpG-)
chr17	83257441	0.500218487154151	KHV	EAS	1.14143796296345	0.410800584513531	TV (CpG-)
chr18	80373285	0.398913004628938	KHV	EAS	1.11707376173482	0.410800584513531	TV (CpG-)
chr19	58617616	0.496130623912005	KHV	EAS	1.32976081671513	0.410800584513531	TV (CpG-)
chr20	64444167	0.462497733464717	KHV	EAS	1.13316961719262	0.410800584513531	TV (CpG-)
chr21	46709983	0.376927271593644	KHV	EAS	1.4292765829855	0.410800584513531	TV (CpG-)
chr22	50818468	0.563182637091326	KHV	EAS	1.37795986410567	0.410800584513531	TV (CpG-)
chr1	248956422	0.531728911930857	LWK	AFR	0.632989954669025	0.514425438493473	TV (CpG-)
chr2	242193529	0.493921198587045	LWK	AFR	0.614904004612227	0.514425438493473	TV (CpG-)
chr3	198295559	0.472275584888954	LWK	AFR	0.626782107935442	0.514425438493473	TV (CpG-)
chr4	190214555	0.501492559314004	LWK	AFR	0.654550167439517	0.514425438493473	TV (CpG-)
chr5	181538259	0.487384049743445	LWK	AFR	0.647882865835368	0.514425438493473	TV (CpG-)
chr6	170805979	0.482872178295374	LWK	AFR	0.63204414390212	0.514425438493473	TV (CpG-)
chr7	159345973	0.497811037542188	LWK	AFR	0.701856799626783	0.514425438493473	TV (CpG-)
chr8	145138636	0.505762427005673	LWK	AFR	0.736964532763478	0.514425438493473	TV (CpG-)
chr9	138394717	0.461613568791365	LWK	AFR	0.846220192126515	0.514425438493473	TV (CpG-)
chr10	133797422	0.536016698373426	LWK	AFR	0.741744893356642	0.514425438493473	TV (CpG-)
chr11	135086622	0.570325823375074	LWK	AFR	0.677118069308633	0.514425438493473	TV (CpG-)
chr12	133275309	0.482429615930199	LWK	AFR	0.687687208175531	0.514425438493473	TV (CpG-)
chr13	114364328	0.460762725087606	LWK	AFR	0.704858460318834	0.514425438493473	TV (CpG-)
chr14	107043718	0.510914304359105	LWK	AFR	0.784915592266598	0.514425438493473	TV (CpG-)
chr15	101991189	0.46271555391623	LWK	AFR	0.968322952724146	0.514425438493473	TV (CpG-)
chr16	90338345	0.59824189412198	LWK	AFR	0.851917559305001	0.514425438493473	TV (CpG-)
chr17	83257441	0.636910749570965	LWK	AFR	0.946424527382037	0.514425438493473	TV (CpG-)
chr18	80373285	0.492752707646107	LWK	AFR	0.876303516654329	0.514425438493473	TV (CpG-)
chr19	58617616	0.699171975050751	LWK	AFR	1.1133339462731	0.514425438493473	TV (CpG-)
chr20	64444167	0.658342595591855	LWK	AFR	0.888510565466645	0.514425438493473	TV (CpG-)
chr21	46709983	0.499177175149655	LWK	AFR	1.17490306455234	0.514425438493473	TV (CpG-)
chr22	50818468	0.71945579702509	LWK	AFR	1.1703927992227	0.514425438493473	TV (CpG-)
chr1	248956422	0.558605809420378	MSL	AFR	0.726216219163954	0.517727838922534	TV (CpG-)
chr2	242193529	0.50128043632372	MSL	AFR	0.720393424466188	0.517727838922534	TV (CpG-)
chr3	198295559	0.469634760859265	MSL	AFR	0.732829096451178	0.517727838922534	TV (CpG-)
chr4	190214555	0.498169094595694	MSL	AFR	0.750218237001817	0.517727838922534	TV (CpG-)
chr5	181538259	0.487756517623501	MSL	AFR	0.729035710072571	0.517727838922534	TV (CpG-)
chr6	170805979	0.48146641448657	MSL	AFR	0.752821596583139	0.517727838922534	TV (CpG-)
chr7	159345973	0.495719486223292	MSL	AFR	0.810330012523223	0.517727838922534	TV (CpG-)
chr8	145138636	0.505127869003359	MSL	AFR	0.830958069089958	0.517727838922534	TV (CpG-)
chr9	138394717	0.453237387017076	MSL	AFR	0.981935800429309	0.517727838922534	TV (CpG-)
chr10	133797422	0.543900842267876	MSL	AFR	0.878638378847022	0.517727838922534	TV (CpG-)
chr11	135086622	0.593207092571658	MSL	AFR	0.781100298304145	0.517727838922534	TV (CpG-)
chr12	133275309	0.493370881439615	MSL	AFR	0.811537198912236	0.517727838922534	TV (CpG-)
chr13	114364328	0.450221999671133	MSL	AFR	0.881491813794569	0.517727838922534	TV (CpG-)
chr14	107043718	0.496341697632637	MSL	AFR	0.900174528478276	0.517727838922534	TV (CpG-)
chr15	101991189	0.468687435218037	MSL	AFR	1.11592995575757	0.517727838922534	TV (CpG-)
chr16	90338345	0.595835293503017	MSL	AFR	1.00133186381042	0.517727838922534	TV (CpG-)
chr17	83257441	0.633297766621347	MSL	AFR	1.14749957259549	0.517727838922534	TV (CpG-)
chr18	80373285	0.50117433646828	MSL	AFR	1.05498070791824	0.517727838922534	TV (CpG-)
chr19	58617616	0.679954836223865	MSL	AFR	1.34071102655873	0.517727838922534	TV (CpG-)
chr20	64444167	0.666460187512388	MSL	AFR	1.07023621996017	0.517727838922534	TV (CpG-)
chr21	46709983	0.503902457086257	MSL	AFR	1.34264777878878	0.517727838922534	TV (CpG-)
chr22	50818468	0.742539431849998	MSL	AFR	1.38526829642275	0.517727838922534	TV (CpG-)
chr1	248956422	0.406452031656629	MXL	AMR	0.579472530385586	0.42052128912875	TV (CpG-)
chr2	242193529	0.396009519312226	MXL	AMR	0.538082854995595	0.42052128912875	TV (CpG-)
chr3	198295559	0.375024222222507	MXL	AMR	0.575534989490206	0.42052128912875	TV (CpG-)
chr4	190214555	0.419555609567277	MXL	AMR	0.559758901734561	0.42052128912875	TV (CpG-)
chr5	181538259	0.398022756643678	MXL	AMR	0.566262208937672	0.42052128912875	TV (CpG-)
chr6	170805979	0.412225580925793	MXL	AMR	0.586322296027519	0.42052128912875	TV (CpG-)
chr7	159345973	0.443998922771692	MXL	AMR	0.630397484236223	0.42052128912875	TV (CpG-)
chr8	145138636	0.414948429043417	MXL	AMR	0.622927296614333	0.42052128912875	TV (CpG-)
chr9	138394717	0.37680092925557	MXL	AMR	0.71684652272856	0.42052128912875	TV (CpG-)
chr10	133797422	0.451260552798474	MXL	AMR	0.681147342321171	0.42052128912875	TV (CpG-)
chr11	135086622	0.453909443681689	MXL	AMR	0.595175294821733	0.42052128912875	TV (CpG-)
chr12	133275309	0.42642316039538	MXL	AMR	0.61875613315908	0.42052128912875	TV (CpG-)
chr13	114364328	0.404273529802979	MXL	AMR	0.634085721821961	0.42052128912875	TV (CpG-)
chr14	107043718	0.407829559873419	MXL	AMR	0.659352731250769	0.42052128912875	TV (CpG-)
chr15	101991189	0.392461167051214	MXL	AMR	0.783362072841425	0.42052128912875	TV (CpG-)
chr16	90338345	0.455596706595816	MXL	AMR	0.757039208705382	0.42052128912875	TV (CpG-)
chr17	83257441	0.556265856329131	MXL	AMR	0.80333938356851	0.42052128912875	TV (CpG-)
chr18	80373285	0.398326714775733	MXL	AMR	0.813759850779026	0.42052128912875	TV (CpG-)
chr19	58617616	0.530337186058397	MXL	AMR	1.19175751846285	0.42052128912875	TV (CpG-)
chr20	64444167	0.47676774621311	MXL	AMR	0.784334587615631	0.42052128912875	TV (CpG-)
chr21	46709983	0.391812205810864	MXL	AMR	1.04740442671474	0.42052128912875	TV (CpG-)
chr22	50818468	0.53672396332169	MXL	AMR	1.00361246479504	0.42052128912875	TV (CpG-)
chr1	248956422	0.388963430152136	PEL	AMR	0.594688490047831	0.383753107333621	TV (CpG-)
chr2	242193529	0.372899434008173	PEL	AMR	0.567968715840639	0.383753107333621	TV (CpG-)
chr3	198295559	0.335504832869309	PEL	AMR	0.629681256689145	0.383753107333621	TV (CpG-)
chr4	190214555	0.383189300649723	PEL	AMR	0.627597102762545	0.383753107333621	TV (CpG-)
chr5	181538259	0.346671808093616	PEL	AMR	0.557570852200775	0.383753107333621	TV (CpG-)
chr6	170805979	0.39090911827644	PEL	AMR	0.613079506252437	0.383753107333621	TV (CpG-)
chr7	159345973	0.41136810439395	PEL	AMR	0.624150570916147	0.383753107333621	TV (CpG-)
chr8	145138636	0.369295948003001	PEL	AMR	0.668068071524544	0.383753107333621	TV (CpG-)
chr9	138394717	0.368259752100056	PEL	AMR	0.791093964078028	0.383753107333621	TV (CpG-)
chr10	133797422	0.421168944643742	PEL	AMR	0.676164330900401	0.383753107333621	TV (CpG-)
chr11	135086622	0.417317498794435	PEL	AMR	0.627259055542511	0.383753107333621	TV (CpG-)
chr12	133275309	0.396600619466621	PEL	AMR	0.631989383931292	0.383753107333621	TV (CpG-)
chr13	114364328	0.383218248960147	PEL	AMR	0.67875300381689	0.383753107333621	TV (CpG-)
chr14	107043718	0.353584890125115	PEL	AMR	0.715309877125654	0.383753107333621	TV (CpG-)
chr15	101991189	0.354386865862739	PEL	AMR	0.837581407549904	0.383753107333621	TV (CpG-)
chr16	90338345	0.399233659544918	PEL	AMR	0.830369212816882	0.383753107333621	TV (CpG-)
chr17	83257441	0.461278827270315	PEL	AMR	0.741945396861534	0.383753107333621	TV (CpG-)
chr18	80373285	0.358139817733436	PEL	AMR	0.82723719677586	0.383753107333621	TV (CpG-)
chr19	58617616	0.463204409552121	PEL	AMR	1.07761152779292	0.383753107333621	TV (CpG-)
chr20	64444167	0.410469629337	PEL	AMR	0.804213138874497	0.383753107333621	TV (CpG-)
chr21	46709983	0.360791241721516	PEL	AMR	1.00598661479806	0.383753107333621	TV (CpG-)
chr22	50818468	0.430526134343473	PEL	AMR	1.08319734834271	0.383753107333621	TV (CpG-)
chr1	248956422	0.502818505656968	PJL	SAS	0.768492327254749	0.46111256440666	TV (CpG-)
chr2	242193529	0.42977037176031	PJL	SAS	0.785003500124415	0.46111256440666	TV (CpG-)
chr3	198295559	0.419058226946222	PJL	SAS	0.816804331537569	0.46111256440666	TV (CpG-)
chr4	190214555	0.448473961826027	PJL	SAS	0.778853506747334	0.46111256440666	TV (CpG-)
chr5	181538259	0.441023033115551	PJL	SAS	0.800230332403881	0.46111256440666	TV (CpG-)
chr6	170805979	0.466414358388092	PJL	SAS	0.816303935864857	0.46111256440666	TV (CpG-)
chr7	159345973	0.470486290086443	PJL	SAS	0.864415000565284	0.46111256440666	TV (CpG-)
chr8	145138636	0.423986288907688	PJL	SAS	0.903979465384053	0.46111256440666	TV (CpG-)
chr9	138394717	0.428632757184245	PJL	SAS	1.13717836442401	0.46111256440666	TV (CpG-)
chr10	133797422	0.501626699701422	PJL	SAS	0.92333646709127	0.46111256440666	TV (CpG-)
chr11	135086622	0.486746787923441	PJL	SAS	0.859395972980674	0.46111256440666	TV (CpG-)
chr12	133275309	0.456253128478919	PJL	SAS	0.868338362887618	0.46111256440666	TV (CpG-)
chr13	114364328	0.436384782703376	PJL	SAS	0.918144049636447	0.46111256440666	TV (CpG-)
chr14	107043718	0.418280114946097	PJL	SAS	0.98443337991041	0.46111256440666	TV (CpG-)
chr15	101991189	0.404899019281	PJL	SAS	1.16984839872174	0.46111256440666	TV (CpG-)
chr16	90338345	0.515940561564504	PJL	SAS	1.09936051442253	0.46111256440666	TV (CpG-)
chr17	83257441	0.564586866261149	PJL	SAS	1.13735621208119	0.46111256440666	TV (CpG-)
chr18	80373285	0.419803078686163	PJL	SAS	1.08392208303196	0.46111256440666	TV (CpG-)
chr19	58617616	0.585217799211934	PJL	SAS	1.41446743127162	0.46111256440666	TV (CpG-)
chr20	64444167	0.558699653003912	PJL	SAS	1.14752877054982	0.46111256440666	TV (CpG-)
chr21	46709983	0.438476115029278	PJL	SAS	1.30032297887739	0.46111256440666	TV (CpG-)
chr22	50818468	0.593827521105749	PJL	SAS	1.40475906893491	0.46111256440666	TV (CpG-)
chr1	248956422	0.422506483432572	PUR	AMR	0.721187524091585	0.439949351874967	TV (CpG-)
chr2	242193529	0.425853737464327	PUR	AMR	0.689121431314118	0.439949351874967	TV (CpG-)
chr3	198295559	0.384028560422792	PUR	AMR	0.717233281518247	0.439949351874967	TV (CpG-)
chr4	190214555	0.434168463960424	PUR	AMR	0.709567495042596	0.439949351874967	TV (CpG-)
chr5	181538259	0.419800665506077	PUR	AMR	0.754045410769525	0.439949351874967	TV (CpG-)
chr6	170805979	0.439937213975256	PUR	AMR	0.705659707607773	0.439949351874967	TV (CpG-)
chr7	159345973	0.453316413007201	PUR	AMR	0.775977619713281	0.439949351874967	TV (CpG-)
chr8	145138636	0.439077270043623	PUR	AMR	0.807788014952047	0.439949351874967	TV (CpG-)
chr9	138394717	0.399447374627672	PUR	AMR	0.95516143743233	0.439949351874967	TV (CpG-)
chr10	133797422	0.475631654418548	PUR	AMR	0.863404150120321	0.439949351874967	TV (CpG-)
chr11	135086622	0.48081516313722	PUR	AMR	0.759664378955446	0.439949351874967	TV (CpG-)
chr12	133275309	0.423558867429568	PUR	AMR	0.755762355188686	0.439949351874967	TV (CpG-)
chr13	114364328	0.428937789100954	PUR	AMR	0.82013551088519	0.439949351874967	TV (CpG-)
chr14	107043718	0.41845482231935	PUR	AMR	0.836229023171785	0.439949351874967	TV (CpG-)
chr15	101991189	0.396574204866433	PUR	AMR	0.999576800883891	0.439949351874967	TV (CpG-)
chr16	90338345	0.480103752039672	PUR	AMR	0.98442266668735	0.439949351874967	TV (CpG-)
chr17	83257441	0.53810680212873	PUR	AMR	0.981333231652946	0.439949351874967	TV (CpG-)
chr18	80373285	0.431064752887506	PUR	AMR	0.987227416228233	0.439949351874967	TV (CpG-)
chr19	58617616	0.547163550944712	PUR	AMR	1.37925043237379	0.439949351874967	TV (CpG-)
chr20	64444167	0.537436546720142	PUR	AMR	0.979708592576906	0.439949351874967	TV (CpG-)
chr21	46709983	0.430902496464623	PUR	AMR	1.24551006331157	0.439949351874967	TV (CpG-)
chr22	50818468	0.569765532062609	PUR	AMR	1.22665134914532	0.439949351874967	TV (CpG-)
chr1	248956422	0.495202135870745	STU	SAS	0.678231416007089	0.451790258160167	TV (CpG-)
chr2	242193529	0.421605704896697	STU	SAS	0.680715564229352	0.451790258160167	TV (CpG-)
chr3	198295559	0.402076682690701	STU	SAS	0.706198012636135	0.451790258160167	TV (CpG-)
chr4	190214555	0.433320558918353	STU	SAS	0.713000948408869	0.451790258160167	TV (CpG-)
chr5	181538259	0.434152921420168	STU	SAS	0.713828429231476	0.451790258160167	TV (CpG-)
chr6	170805979	0.455688183620512	STU	SAS	0.705699264197642	0.451790258160167	TV (CpG-)
chr7	159345973	0.463217894508133	STU	SAS	0.75690652957628	0.451790258160167	TV (CpG-)
chr8	145138636	0.423369831484145	STU	SAS	0.782886415372746	0.451790258160167	TV (CpG-)
chr9	138394717	0.42742726451285	STU	SAS	1.03715581490635	0.451790258160167	TV (CpG-)
chr10	133797422	0.499328005442563	STU	SAS	0.780309914631849	0.451790258160167	TV (CpG-)
chr11	135086622	0.463459749299737	STU	SAS	0.75376167805518	0.451790258160167	TV (CpG-)
chr12	133275309	0.453623018206444	STU	SAS	0.745822822005866	0.451790258160167	TV (CpG-)
chr13	114364328	0.407553731415893	STU	SAS	0.80426320788682	0.451790258160167	TV (CpG-)
chr14	107043718	0.429539956346831	STU	SAS	0.85812410114867	0.451790258160167	TV (CpG-)
chr15	101991189	0.403001412647513	STU	SAS	0.962754889208212	0.451790258160167	TV (CpG-)
